Velo,SpinRate,HorzBreak,InducedVertBreak,PredictionChance
93.53,2341.0,15.48,12.21,0.2945972464256961
97.17,2146.0,3.92,14.57,0.25347431601912307
95.51,2177.0,8.57,16.14,0.25728276039716674
95.76,2544.0,10.12,12.67,0.26514755687360014
91.88,2069.0,10.47,16.44,0.26746847685745356
96.72,2249.0,11.65,16.04,0.2630771591966554
96.21,2432.0,14.25,19.16,0.24518055066472072
90.98,1975.0,11.74,13.99,0.29068085393571325
93.89,2514.0,0.19,20.0,0.2017789824539115
96.27,2287.0,14.4,14.09,0.2811793650624347
95.32,2246.0,9.96,17.25,0.252067854372413
93.26,2166.0,10.92,14.99,0.272257147996094
90.87,2216.0,6.97,2.0,0.33978472470984844
92.31,2215.0,10.1,15.16,0.26700752024303237
63.18,1509.0,-3.01,17.7,0.25807427198039123
94.03,2516.0,5.67,21.32,0.20874897824184493
95.48,2027.0,16.89,6.53,0.350858337472637
89.97,1888.0,14.0,7.31,0.34574576345231883
95.75,2137.0,7.92,14.87,0.264329541704868
92.13,2113.0,14.14,9.37,0.3200706556572122
93.7,2437.0,9.4,15.8,0.2509156215144528
90.66,2190.0,16.08,4.27,0.35715954799362165
92.67,2295.0,5.24,21.2,0.21732188629933677
94.76,2215.0,17.34,13.73,0.29656734330910994
91.67,2094.0,10.71,13.88,0.28224198455704674
95.43,1920.0,16.92,7.19,0.3521692313571351
89.92,1826.0,15.23,8.93,0.342358830285151
99.48,2430.0,-3.84,16.13,0.21180802609639057
95.79,2462.0,2.84,20.56,0.20685745948590767
95.67,2217.0,7.97,13.34,0.2697622618935499
96.68,2297.0,10.15,16.72,0.2527867237732156
98.34,2015.0,14.47,4.79,0.3535082526979907
93.94,2299.0,11.37,11.46,0.28821398222780015
94.94,2219.0,16.87,11.41,0.3093057339920334
93.16,2084.0,15.69,1.06,0.3823871567431815
96.99,2156.0,14.5,11.39,0.3039840508140907
92.52,2123.0,10.85,16.72,0.2642580426984063
93.93,2421.0,17.83,10.74,0.3071330209073093
94.97,2365.0,11.71,18.19,0.24678397531667684
94.84,2394.0,8.97,11.32,0.2768717708423964
97.69,1870.0,18.3,3.52,0.38382362177700097
96.09,2319.0,8.16,18.78,0.23529812526074703
92.02,2406.0,6.01,21.21,0.21512874002698448
96.23,2103.0,14.85,9.91,0.3174829688121843
96.69,2035.0,6.85,15.07,0.26422932193986787
96.05,2343.0,15.62,9.54,0.31047476208006947
93.52,1799.0,5.32,7.64,0.3174398258086966
92.02,2053.0,5.51,15.25,0.2604520811903117
92.36,2354.0,7.34,18.52,0.23446706435019238
94.34,2395.0,4.76,16.62,0.23511470034589385
84.58,2056.0,14.11,-9.28,0.4571696006780965
91.48,2351.0,16.8,4.86,0.3467497962502651
92.35,2340.0,9.1,20.24,0.23068894065600493
98.42,2363.0,4.49,18.84,0.2225302407868745
90.83,2192.0,5.02,17.78,0.2394840709547405
90.34,1944.0,7.01,14.48,0.2750136693937207
93.44,2056.0,3.6,15.37,0.2535526562048768
91.14,2459.0,-0.23,19.35,0.2069224782883253
92.31,1970.0,5.88,15.23,0.26524382690812265
100.19,1997.0,14.43,7.24,0.3369962614807747
89.95,2107.0,18.74,0.61,0.3968885330477539
94.23,2131.0,6.86,17.92,0.24504352920125572
92.94,2192.0,0.57,19.57,0.2175134865339362
90.56,2053.0,18.08,9.63,0.33526559446822446
93.68,2159.0,4.93,16.71,0.2453172303731434
97.4,2452.0,2.53,17.39,0.2216759233153523
88.84,2001.0,16.01,9.85,0.33039196501871543
91.12,2285.0,11.73,15.49,0.2672423012894868
96.35,2175.0,13.17,12.25,0.2938158231887233
91.6,2241.0,6.43,13.83,0.26303725490718644
96.97,2710.0,13.55,9.3,0.28723256971065786
92.55,2067.0,5.37,14.89,0.2612547382706186
94.18,2209.0,8.01,19.76,0.2349929734211584
94.56,2220.0,11.34,9.46,0.3039926060519639
92.68,2132.0,14.14,11.39,0.30600066773233564
95.78,1940.0,8.93,16.01,0.2696014023613655
97.51,2506.0,8.7,14.54,0.2513896952675063
93.84,2159.0,10.95,20.46,0.24150459618749234
94.93,2517.0,13.78,15.42,0.26160687423947776
93.68,2132.0,14.08,13.84,0.29017159629297656
98.09,2023.0,11.68,7.3,0.32709007562546305
94.46,2108.0,8.95,13.8,0.2755101440243391
93.3,2391.0,5.57,19.61,0.22220996355105396
95.48,2140.0,15.65,11.8,0.30656673100167425
92.91,2024.0,19.44,11.62,0.32709923009977526
89.11,1856.0,15.97,7.44,0.3537319072526705
96.35,2449.0,13.75,17.43,0.2525603146265507
91.12,2193.0,6.07,5.89,0.3125356056959747
92.17,2359.0,1.99,13.96,0.24424442870008917
94.25,2073.0,8.35,14.16,0.2732884252253801
94.58,2250.0,11.53,16.11,0.26318352638288817
94.23,2242.0,14.0,12.83,0.29060053529621876
96.67,2025.0,10.6,15.34,0.27423956980840775
91.04,2124.0,13.9,12.33,0.3004981454194578
98.04,2203.0,15.95,7.09,0.333520657948675
94.39,2215.0,12.19,16.97,0.2618240219868831
98.94,2809.0,5.51,12.11,0.2422304816793342
93.2,2387.0,2.37,18.57,0.2194086722444896
87.48,1865.0,14.29,9.72,0.33312691418102297
94.24,2448.0,12.61,16.94,0.2529685054260856
94.74,2322.0,5.53,19.89,0.22288820925015967
94.32,2592.0,4.85,14.92,0.2362333186534581
93.12,2395.0,7.89,17.35,0.2402260132976375
93.01,2051.0,11.03,11.77,0.2975463978177397
95.01,1975.0,15.22,11.44,0.3158614014773654
90.92,2037.0,15.14,10.04,0.32343894959285485
94.57,2396.0,4.83,21.05,0.21239094496936722
93.37,2218.0,5.91,14.91,0.25566675877948064
96.03,2424.0,2.57,16.72,0.22687975632672294
92.97,2309.0,7.67,16.6,0.24743790118993997
94.94,2236.0,10.78,16.04,0.2618711858164095
94.99,2399.0,9.56,19.4,0.2329013460272838
94.97,2297.0,14.25,17.08,0.2632892304583949
94.75,2473.0,4.21,19.47,0.2156316024311464
96.39,2284.0,5.9,19.22,0.22823666003939877
92.63,2135.0,13.2,13.41,0.29039169323553926
94.55,2316.0,3.08,15.21,0.2413316035322646
95.22,2335.0,8.39,14.73,0.2578861484867606
93.14,2180.0,3.25,14.77,0.2506264514903875
95.45,2350.0,13.64,11.39,0.292584169241718
100.37,2451.0,8.69,16.59,0.24129159317188767
91.68,2074.0,6.85,15.61,0.2614970382074467
93.51,2484.0,1.89,19.32,0.21053951528032935
93.58,2484.0,4.63,19.12,0.21847050794660247
95.06,2090.0,12.51,11.05,0.30388740157925853
87.69,2100.0,8.15,14.52,0.27217150054798434
90.51,2249.0,15.02,14.45,0.28524281004663427
93.11,2064.0,18.13,8.85,0.3387875609174503
92.8,2191.0,9.37,16.65,0.2572095091747182
93.19,2026.0,14.53,14.45,0.29312382203023707
94.1,2536.0,5.1,15.57,0.23586189437836128
94.66,2521.0,14.87,17.49,0.2529640565903458
97.85,2650.0,3.38,19.49,0.20552809636443606
93.92,2410.0,13.95,16.28,0.2623855956831073
92.87,2447.0,5.97,18.1,0.22897964020368053
94.8,2338.0,7.86,15.8,0.25040525652180845
93.55,2350.0,11.37,16.24,0.25795390563354975
95.24,2183.0,0.56,18.01,0.22494470021787039
94.32,2220.0,16.76,14.4,0.2905967410015366
94.28,2299.0,5.27,12.0,0.26643959448721977
93.78,2388.0,9.07,14.45,0.25969440796254495
94.54,2238.0,5.73,17.18,0.2412657784827162
94.4,2359.0,1.23,17.35,0.22334205555165576
96.57,2104.0,9.16,11.11,0.29159382029771247
94.43,2613.0,7.6,19.35,0.21954341402886468
89.69,1847.0,3.06,13.38,0.27439488211050217
97.05,2257.0,2.49,18.11,0.22583059445306786
95.73,2544.0,7.95,17.45,0.23260847508709218
92.06,2294.0,11.36,17.41,0.25440636345777157
91.04,2247.0,0.9,8.11,0.2800315367745805
89.39,2130.0,19.57,6.94,0.3549005138406619
92.56,2185.0,5.35,14.02,0.26090072870299647
93.93,2179.0,12.2,12.99,0.28717991531026493
96.77,2152.0,22.33,11.27,0.3306136179191314
92.19,2537.0,4.81,17.79,0.22413791183637263
94.33,2225.0,3.93,19.64,0.22403562536978214
97.55,2473.0,4.93,19.32,0.21719111557183035
90.54,2313.0,12.55,9.38,0.30565867969770755
97.78,2146.0,7.87,16.79,0.2520468290154971
93.89,2353.0,3.29,21.13,0.21003212095408105
93.6,2398.0,8.76,18.09,0.23830596481578836
95.99,2041.0,4.8,13.5,0.2673025853076563
94.19,2194.0,0.21,20.81,0.20989397701579282
93.4,2309.0,5.85,18.86,0.23011715977967467
95.8,2117.0,17.24,5.01,0.35744523221079433
95.5,2104.0,19.28,10.55,0.32823287460966044
94.67,2111.0,11.5,11.35,0.2979722061279514
94.11,2589.0,17.14,18.72,0.24981206543120563
96.46,2541.0,5.94,20.19,0.2131551498348743
95.32,2425.0,5.42,12.14,0.25998408149377855
90.83,2043.0,8.53,18.77,0.2502130343461199
96.4,2195.0,4.73,9.69,0.2823092389810197
91.14,2077.0,11.11,8.21,0.3198910715630492
96.75,2386.0,13.29,18.73,0.24661376434150292
94.55,2324.0,14.92,18.42,0.2565705380064564
92.35,1778.0,12.84,-2.0,0.4111513769787874
94.91,2228.0,10.88,15.22,0.26726379760809094
90.53,1952.0,13.51,3.57,0.36577245632760436
95.4,2561.0,12.07,17.17,0.24481614352654132
92.8,2054.0,7.8,16.82,0.257778869595138
94.38,2247.0,7.92,13.02,0.2706693766117316
94.03,2225.0,7.62,16.78,0.24949724759509334
93.18,2436.0,10.45,13.04,0.2699698862434036
92.57,2114.0,17.7,7.07,0.3468680521945119
94.99,2411.0,3.79,18.25,0.22310192426020636
95.73,2264.0,3.58,19.92,0.21960987722511105
93.49,2308.0,3.63,18.32,0.2270436857283874
93.27,2230.0,5.73,16.06,0.2482524751338879
94.33,2420.0,12.77,17.21,0.2530991882182089
94.51,1981.0,11.06,18.43,0.260581585404174
91.93,1835.0,15.6,3.54,0.37895205600755144
93.35,2147.0,9.54,14.98,0.2690380375417235
92.9,2421.0,9.67,19.18,0.23426945537494062
91.14,1953.0,10.74,16.8,0.2717693897776164
96.64,2425.0,8.85,15.22,0.251905951515423
94.54,2127.0,3.85,13.79,0.2596111351605801
94.75,2194.0,15.08,1.96,0.3672140331673472
89.41,2103.0,15.6,5.32,0.3536084274199257
97.85,2424.0,10.15,16.89,0.24587076066414015
92.35,2153.0,4.51,20.94,0.2225081483568727
94.18,2408.0,2.4,19.48,0.21372534060991663
92.61,2280.0,5.21,19.6,0.2260426563045378
93.1,2543.0,7.52,18.62,0.22638743399764522
94.05,2247.0,9.06,17.08,0.25093946623714447
92.69,2681.0,4.09,17.84,0.21611769936698
92.71,2129.0,11.37,17.33,0.26192477416264875
92.31,2035.0,9.62,17.98,0.2574975219099786
93.58,2098.0,17.65,8.15,0.3398225163199688
97.68,2545.0,11.21,3.16,0.3261559177329654
94.58,1918.0,16.61,6.12,0.3588920550018635
95.8,2677.0,4.15,20.07,0.2043299682272119
88.68,2196.0,7.94,9.38,0.2975741223804301
96.53,2100.0,11.09,15.67,0.27038966152078897
92.88,2586.0,2.2,21.54,0.19702585876776274
88.34,2145.0,12.96,15.2,0.28027529274764984
88.17,2092.0,11.34,15.4,0.27671507439726994
91.49,2057.0,3.36,17.66,0.24100130749911797
96.29,2065.0,3.28,17.4,0.23993996594056122
93.23,2418.0,5.29,15.84,0.24022339212471971
92.71,2682.0,5.23,18.76,0.2143699825631577
93.07,2166.0,10.6,7.32,0.31856415332777216
95.15,2519.0,16.47,12.61,0.2860231504656076
94.2,2052.0,6.27,12.13,0.2800428255432899
95.98,2285.0,2.25,12.22,0.2563038123470601
93.73,2130.0,3.68,15.83,0.24788592204387883
99.71,2159.0,22.03,4.38,0.37429527768915677
92.92,2449.0,2.62,17.76,0.22182251673969178
95.32,2805.0,4.38,8.77,0.2592712462111068
92.26,2286.0,1.92,13.22,0.25124263524180346
96.39,2311.0,12.97,11.84,0.28918882445904676
95.61,2309.0,3.78,15.24,0.24297810610815518
93.15,1977.0,14.45,10.71,0.3188098326588308
94.32,2209.0,4.53,18.4,0.23275865309289695
93.05,2117.0,14.22,11.37,0.3069488232423436
94.12,1872.0,16.93,13.89,0.3113301582497593
97.74,2316.0,2.75,19.52,0.21669933246223647
94.43,2384.0,9.27,17.25,0.24453278165937103
94.28,2672.0,11.75,12.72,0.26450787323436004
93.19,2341.0,6.86,17.54,0.23861984199032546
97.15,2319.0,19.17,5.76,0.3476807679335936
92.26,1997.0,7.63,7.15,0.31880563952952307
93.74,2194.0,1.17,14.59,0.24492978598917806
92.7,2290.0,13.41,13.87,0.2809124793736839
94.98,1844.0,17.89,7.39,0.3584112040674269
97.29,2311.0,15.24,14.2,0.2815091181649763
94.46,2015.0,17.89,7.67,0.3477438310343866
96.38,2283.0,15.52,13.44,0.2886819058546256
92.46,2219.0,5.31,11.77,0.2723205377796644
96.42,1817.0,10.94,8.83,0.32594476844654374
94.22,2323.0,-1.68,16.5,0.22161822981453366
94.15,2287.0,8.98,17.64,0.24584955485116025
90.21,2974.0,17.33,8.28,0.29567368801102517
97.19,2514.0,4.78,20.32,0.21037033217209875
93.53,2049.0,16.7,12.18,0.3129510790755523
95.74,2011.0,3.45,16.47,0.2480184701227931
93.01,2138.0,2.48,19.24,0.22630151707899954
92.89,2222.0,4.23,16.8,0.24052374859127837
96.45,2248.0,18.72,4.09,0.3615567766970584
91.92,2123.0,6.2,3.72,0.33012947253802305
93.44,2408.0,10.68,18.08,0.2432918971277016
95.02,2107.0,15.54,6.59,0.3418878629594319
94.6,2325.0,11.59,14.98,0.26649244379352716
95.18,2122.0,13.28,14.51,0.2834494680443014
95.24,2465.0,12.72,18.07,0.2458681934273939
96.69,2485.0,5.64,18.94,0.2207928729749788
99.27,2468.0,14.66,13.22,0.27741587171028925
91.35,2154.0,6.19,16.81,0.24946223720843594
94.64,2184.0,16.71,12.4,0.3044149387209954
93.31,2185.0,5.38,13.93,0.26118708987710515
95.49,2060.0,2.54,17.66,0.23704179490343263
93.34,2243.0,15.79,16.34,0.27532579609392405
95.65,2462.0,9.04,17.85,0.23686863151422444
94.27,2613.0,-4.57,10.24,0.23477659721818014
91.61,2440.0,1.05,15.26,0.2315210887643022
92.04,2089.0,16.95,12.57,0.3099939224116943
94.64,2570.0,4.61,19.6,0.21226603184790638
96.8,2344.0,14.78,13.28,0.28430032970427704
92.83,2324.0,15.22,13.58,0.28654772469311046
94.44,2191.0,10.02,13.89,0.27437644890453106
93.27,2280.0,9.9,18.4,0.2449029696657125
95.72,2029.0,12.77,13.65,0.2912553134851665
96.17,2070.0,5.82,3.06,0.33385999355538826
93.14,2170.0,6.18,16.37,0.25045305112495064
90.82,2231.0,4.58,17.55,0.23788226358576586
97.58,2323.0,2.96,17.19,0.2289796531258153
95.52,1902.0,11.07,14.87,0.2847010710516119
89.91,2120.0,14.4,11.88,0.30562116996630245
92.73,2266.0,6.73,14.35,0.25934645396928924
93.85,2106.0,4.8,17.32,0.24381222182243065
89.91,2288.0,1.97,13.43,0.2510902423641209
95.11,2119.0,6.03,17.5,0.245189598945936
91.31,2294.0,10.97,2.94,0.34280860318617834
92.97,2239.0,13.21,14.07,0.2813702578096296
92.49,2110.0,7.43,14.59,0.26711093689561827
95.07,2436.0,6.11,16.94,0.23507832753987148
96.38,2656.0,9.47,19.52,0.2210824138254135
91.57,2136.0,16.13,12.03,0.3086679001615332
92.78,2517.0,5.33,13.89,0.24694106229865037
96.33,2357.0,7.78,7.78,0.295715661286462
92.13,1877.0,7.95,12.41,0.29271308628600146
96.76,2353.0,6.2,15.96,0.24343223434590402
92.56,2207.0,4.91,15.7,0.24921865397361792
92.82,2551.0,2.02,14.8,0.2315113744444186
92.76,2230.0,19.02,5.98,0.35254226735813643
96.6,2414.0,13.13,13.34,0.2757524482515074
95.47,1956.0,16.92,3.42,0.3760755709149785
100.62,2056.0,13.41,7.4,0.32928863522824453
96.58,1895.0,15.44,2.06,0.3830625458643016
95.25,2358.0,6.5,15.71,0.24603146691446798
93.4,2237.0,6.33,18.46,0.23650908584667663
95.46,2169.0,8.98,15.99,0.2596945566253599
96.92,2286.0,7.92,18.82,0.23548168646328876
97.71,2268.0,16.73,8.06,0.3266016354582864
94.84,2544.0,4.38,20.92,0.20614566917272104
96.88,2619.0,5.56,15.57,0.2325767614723435
89.54,1891.0,13.15,12.15,0.3113635947843424
94.55,2393.0,15.08,8.54,0.31330601955561926
97.91,2346.0,7.17,17.7,0.23653550498692497
93.92,2263.0,9.86,14.36,0.26808058794921125
95.33,2005.0,13.99,8.16,0.3314003068605948
94.51,1953.0,12.59,16.15,0.2797175698265335
92.8,2194.0,8.76,12.0,0.28238731525289407
96.43,2259.0,16.13,12.68,0.29637026962308166
95.8,1975.0,5.9,14.75,0.26636829839383147
92.57,2467.0,0.86,13.49,0.2389393906594617
95.51,2009.0,6.6,9.12,0.30090098926749803
97.27,2266.0,15.67,-0.64,0.3821562930493213
94.12,2096.0,16.12,11.11,0.3152786257302325
94.67,2043.0,-1.29,20.48,0.2134041407697591
93.56,2451.0,10.76,13.43,0.2677725540726056
98.63,2060.0,13.16,7.12,0.3310440859880695
96.07,1801.0,11.85,14.11,0.2963311229423109
95.92,1621.0,10.0,8.74,0.33366071318671625
97.64,2340.0,4.13,14.5,0.2458605006594288
92.04,2095.0,6.88,17.57,0.24946690250109002
97.12,1877.0,16.72,3.0,0.38174745016258527
97.45,2291.0,8.7,20.1,0.2303940184174342
94.6,1995.0,16.87,10.76,0.3248500207980138
99.3,2372.0,6.23,19.92,0.2208451218616175
98.69,2219.0,9.45,15.71,0.2590760845260168
89.15,2241.0,13.39,15.86,0.27286559863376425
89.43,2245.0,7.7,18.25,0.24264317958393788
96.27,2423.0,13.98,15.94,0.26285014435760223
92.52,2435.0,10.1,16.68,0.24857609748250956
93.17,2340.0,3.77,17.06,0.23284007828706577
92.65,2208.0,5.22,14.29,0.2579280532680871
99.19,2040.0,14.5,12.23,0.30338030560094653
98.71,2316.0,7.4,14.88,0.25358900373342375
96.16,2408.0,10.87,10.16,0.2884058277878353
96.29,2222.0,7.55,17.05,0.2470180478607723
91.61,2531.0,1.29,20.32,0.20309275989868833
91.66,2270.0,16.91,13.11,0.2978043126058925
84.59,2170.0,19.12,3.16,0.3796214500363629
95.88,2275.0,13.95,16.56,0.2660114487814265
96.44,2459.0,4.8,17.77,0.2257451700731883
91.25,2212.0,11.66,17.72,0.25746555790067355
94.11,2278.0,11.11,14.17,0.272139558416232
91.86,1733.0,8.17,11.93,0.30347176613759197
94.25,2316.0,1.33,11.28,0.25832596669347824
95.72,2450.0,12.82,13.23,0.27419316155405393
91.98,1902.0,5.92,18.78,0.24842771298531802
93.66,2377.0,16.13,12.23,0.29472141538343316
97.07,2426.0,5.61,17.0,0.23304185935271557
94.67,2220.0,12.32,10.02,0.3035573322480802
93.67,2414.0,8.22,18.73,0.23273310520202628
92.23,2130.0,3.73,20.82,0.2220548194171481
93.57,2493.0,13.22,19.47,0.239113197171393
94.29,2166.0,11.51,15.75,0.26912485935829317
91.76,2240.0,18.04,5.99,0.34908011280355694
93.68,2249.0,12.89,15.05,0.2738072110922043
98.03,2277.0,15.85,11.1,0.303707997842967
94.02,2393.0,11.96,18.84,0.24310479334083376
94.3,2117.0,9.13,18.45,0.24906149069962785
100.55,2346.0,6.61,13.4,0.25758297309631994
98.09,2483.0,7.16,16.0,0.23982723506510634
95.38,2251.0,2.5,18.02,0.22720474695525544
94.85,2404.0,7.58,14.44,0.2543107340571519
95.74,2503.0,12.64,8.89,0.2973630639615534
92.29,2468.0,5.52,16.82,0.2338790696266341
95.9,2453.0,5.36,20.59,0.21331891852849516
91.94,2297.0,15.41,12.39,0.2961063068956256
99.13,2584.0,8.18,17.01,0.2325808201578133
95.61,2252.0,13.68,3.68,0.34716299381277754
92.15,2063.0,0.26,18.32,0.22858740587868787
93.51,2785.0,2.88,14.36,0.2262844034379741
93.27,2442.0,10.33,19.79,0.23180557787621
95.97,2050.0,6.11,19.25,0.23848696517024484
90.61,2235.0,12.73,15.07,0.27518567074104455
93.64,2211.0,3.26,12.89,0.25967007264885444
93.44,2100.0,17.5,7.1,0.34628793929355145
93.51,2242.0,6.07,17.49,0.24076457604972945
96.26,2151.0,12.52,8.85,0.3142668154639767
89.45,2013.0,11.97,10.72,0.3106271276020918
94.3,2395.0,10.7,18.07,0.2436105624828155
93.17,2010.0,16.89,4.5,0.3667549694755338
95.87,2085.0,8.6,13.01,0.27959569998023
98.73,2481.0,-0.99,10.91,0.2447868034604438
88.42,1832.0,17.12,9.25,0.34707746354770297
94.4,2541.0,5.56,17.34,0.2274412278365861
92.31,2099.0,4.94,17.59,0.24364360409796584
93.18,2346.0,5.24,17.83,0.23247177174660863
92.67,2307.0,6.78,18.61,0.2343029284037505
91.4,2061.0,11.6,7.94,0.32393334521416256
95.37,2359.0,12.95,13.87,0.2751503282828377
94.72,2248.0,10.86,16.97,0.2563727282754836
95.4,2217.0,-1.02,15.81,0.2307769019548839
90.31,2155.0,18.22,5.37,0.35911922505428984
93.69,2220.0,14.01,13.02,0.2907625163618843
96.59,2663.0,5.61,18.24,0.2172594711582661
90.76,1948.0,12.34,12.89,0.3007510733218
92.76,2386.0,14.36,16.68,0.2628516912791714
94.38,2585.0,5.61,12.11,0.2540269477262038
94.41,2137.0,10.11,11.02,0.2945069371488119
96.8,2070.0,4.21,17.06,0.24394254449725808
97.94,2421.0,17.09,4.98,0.34011045204199564
92.22,2328.0,1.63,16.95,0.22855341002006618
95.97,2283.0,10.42,17.31,0.25116102036752297
96.82,2145.0,5.59,17.72,0.24097840958855216
92.77,2280.0,8.55,19.05,0.23785035293236878
96.82,2426.0,8.25,18.52,0.23220420727735286
95.51,2314.0,15.53,12.99,0.290370602145286
92.81,2573.0,-0.97,14.27,0.22544180697740884
95.64,2431.0,6.41,17.06,0.23523683640663984
90.22,1927.0,14.56,12.2,0.3135045484158819
95.38,2047.0,16.4,11.34,0.31657364963757006
95.69,2294.0,1.28,8.18,0.27654786245940827
95.34,2097.0,3.61,15.7,0.24917822025986278
93.13,2433.0,1.9,13.25,0.24433201677895205
96.08,2242.0,10.31,17.17,0.25337377032406877
96.62,2359.0,16.7,6.28,0.3340371220730703
94.62,2336.0,5.37,18.97,0.2266989354219543
94.33,2121.0,7.33,14.45,0.26634576350094913
68.14,1645.0,5.35,18.8,0.26799286861964966
93.5,1819.0,12.74,4.97,0.35911776333866396
95.73,2269.0,9.25,16.54,0.25284546228679894
94.65,2556.0,7.83,17.21,0.2334806214535598
88.17,1817.0,11.54,8.5,0.3340800755365967
94.38,2158.0,12.98,5.79,0.33622131116281767
95.51,2578.0,10.38,18.22,0.23375893923620272
91.55,1875.0,8.33,11.25,0.30144568415649226
90.19,1955.0,12.95,12.45,0.30536679928180505
92.92,2166.0,17.98,15.75,0.28934739629941786
92.58,2399.0,7.93,14.74,0.25478319879810307
95.26,2263.0,13.15,14.54,0.276269429236268
93.55,2260.0,15.42,4.13,0.3506921027524817
95.34,2410.0,3.75,18.8,0.2200956511786263
95.13,2239.0,4.11,21.58,0.21382134128673333
90.5,2170.0,10.24,18.21,0.2527954127537903
92.1,2191.0,4.09,16.05,0.2458608301228412
94.96,2423.0,6.15,9.19,0.27960863906254996
97.35,2383.0,10.52,15.31,0.2577299155426748
93.59,2004.0,17.85,5.82,0.36116141819435793
91.5,2130.0,2.93,15.25,0.2498930253576849
94.42,2136.0,13.43,9.59,0.3141097843533605
96.72,2146.0,14.83,1.16,0.37344930239903856
92.54,1681.0,9.57,14.02,0.2971112187259057
96.15,2328.0,19.8,3.27,0.3668193235105599
93.26,1799.0,16.92,8.22,0.3526697612905317
95.4,2261.0,5.27,14.06,0.2558892489767706
96.86,2336.0,17.43,8.34,0.3240520087531754
91.2,2136.0,5.42,19.05,0.23595917244092085
100.04,2438.0,10.65,14.03,0.2618260640610293
89.69,2165.0,12.57,11.44,0.30045182708988916
94.63,2350.0,14.95,17.28,0.2619552292052388
89.58,2297.0,9.37,17.35,0.2499727957318315
98.48,2964.0,10.96,13.64,0.24259472988057904
92.44,2060.0,3.69,20.02,0.22883440943533231
94.32,2283.0,5.82,17.13,0.2399705434842111
91.08,1999.0,15.75,12.08,0.31414404099631515
92.3,2405.0,9.95,16.92,0.24821115709812683
90.41,2161.0,15.41,9.97,0.3187697350458773
92.91,2185.0,5.14,19.45,0.2303936172760885
94.7,2374.0,1.82,16.22,0.2300468223619418
91.96,2338.0,2.05,19.62,0.21568119956153106
97.31,2282.0,12.9,5.0,0.3333575745123344
95.39,2369.0,4.66,16.9,0.23402340616467654
93.76,2398.0,7.28,17.95,0.23496239461480486
95.28,2578.0,17.29,12.17,0.28837110094670787
96.09,2049.0,9.2,13.93,0.27751245122969437
96.43,2184.0,8.23,17.06,0.25046311371144325
93.47,2028.0,16.42,5.92,0.35431323936333525
92.28,1932.0,16.31,7.48,0.34905036376632026
93.16,2584.0,15.26,15.75,0.26177991603629636
95.73,2280.0,9.72,17.72,0.24714240606985147
96.98,2452.0,2.79,18.27,0.2180334940557708
93.55,2142.0,6.02,14.36,0.26241011790742313
97.8,2235.0,3.94,12.81,0.2592870894964269
94.16,2581.0,7.53,22.31,0.20601926361233802
94.51,2024.0,7.12,16.81,0.2564909933285569
95.6,2118.0,15.8,3.95,0.3597227187794195
90.31,2247.0,16.72,14.9,0.2879399335075675
90.37,2259.0,17.01,14.72,0.28933582844507394
92.94,2193.0,5.2,14.38,0.2579029738922618
89.11,2340.0,13.75,8.34,0.315458316676145
92.06,1962.0,9.51,15.5,0.27492511206215636
97.91,2277.0,18.41,3.2,0.3642867572153033
92.99,2233.0,6.34,20.48,0.22621812659880203
92.41,2173.0,10.93,16.38,0.2642495574500746
